CIK,coName,formtype,date,fName,length,full_link
1005229,COLUMBUS MCKINNON CORP,10-K,2019-03-31,265137.txt,70494,/blue/acg7849/share/BS/item1/265137.txt
873303,"Sarepta Therapeutics, Inc.",10-K,2019-12-31,285333.txt,341584,/blue/acg7849/share/BS/item1/285333.txt
764180,"ALTRIA GROUP, INC.",10-K,2019-12-31,284876.txt,44273,/blue/acg7849/share/BS/item1/284876.txt
1213037,"Trovagene, Inc.",10-K,2019-12-31,280170.txt,123444,/blue/acg7849/share/BS/item1/280170.txt
1325740,"Advanced BioEnergy, LLC",10-K,2019-09-30,268103.txt,25753,/blue/acg7849/share/BS/item1/268103.txt
1543418,Trilogy Metals Inc.,10-K,2019-11-30,281888.txt,50943,/blue/acg7849/share/BS/item1/281888.txt
1530804,Tronox Holdings plc,10-K,2019-12-31,281793.txt,97970,/blue/acg7849/share/BS/item1/281793.txt
1392449,Green Planet Bio Engineering Co. Ltd.,10-K,2019-12-31,280914.txt,1348,/blue/acg7849/share/BS/item1/280914.txt
1476765,"GOLUB CAPITAL BDC, Inc.",10-K,2019-09-30,270184.txt,311216,/blue/acg7849/share/BS/item1/270184.txt
1753706,Act II Global Acquisition Corp.,10-K,2019-12-31,283812.txt,143422,/blue/acg7849/share/BS/item1/283812.txt
1347858,"22nd Century Group, Inc.",10-K,2019-12-31,280613.txt,125825,/blue/acg7849/share/BS/item1/280613.txt
827871,"EAGLE PHARMACEUTICALS, INC.",10-K,2019-12-31,285150.txt,229939,/blue/acg7849/share/BS/item1/285150.txt
1498232,"TripBorn, Inc.",10-K,2019-03-31,270505.txt,47528,/blue/acg7849/share/BS/item1/270505.txt
1633931,TopBuild Corp,10-K,2019-12-31,282713.txt,15157,/blue/acg7849/share/BS/item1/282713.txt
1724001,AXELEREX CORP.,10-K,2019-06-30,275031.txt,54929,/blue/acg7849/share/BS/item1/275031.txt
1041061,YUM BRANDS INC,10-K,2019-12-31,279378.txt,63670,/blue/acg7849/share/BS/item1/279378.txt
1549966,Silvercrest Asset Management Group Inc.,10-K,2019-12-31,281920.txt,57101,/blue/acg7849/share/BS/item1/281920.txt
949858,"ACHIEVE LIFE SCIENCES, INC.",10-K,2019-12-31,285846.txt,78337,/blue/acg7849/share/BS/item1/285846.txt
898437,"Anika Therapeutics, Inc.",10-K,2019-12-31,285548.txt,54068,/blue/acg7849/share/BS/item1/285548.txt
783412,DAILY JOURNAL CORP,10-K,2019-09-30,277025.txt,56452,/blue/acg7849/share/BS/item1/277025.txt
1043337,STONERIDGE INC,10-K,2019-12-31,279401.txt,29575,/blue/acg7849/share/BS/item1/279401.txt
1037676,ARCH COAL INC,10-K,2019-12-31,279355.txt,268495,/blue/acg7849/share/BS/item1/279355.txt
1496099,New Mountain Finance Corp,10-K,2019-12-31,281548.txt,669827,/blue/acg7849/share/BS/item1/281548.txt
77543,TUTOR PERINI CORP,10-K,2019-12-31,284921.txt,410332,/blue/acg7849/share/BS/item1/284921.txt
1031093,"SILVER BULL RESOURCES, INC.",10-K,2019-10-31,279313.txt,109885,/blue/acg7849/share/BS/item1/279313.txt
1703073,VIVIC CORP.,10-KT,2019-12-31,283356.txt,7320,/blue/acg7849/share/BS/item1/283356.txt
1334589,Plyzer Technologies Inc.,10-K,2019-03-31,268212.txt,9539,/blue/acg7849/share/BS/item1/268212.txt
1569187,"Armada Hoffler Properties, Inc.",10-K,2019-12-31,282086.txt,710779,/blue/acg7849/share/BS/item1/282086.txt
36270,M&T BANK CORP,10-K,2019-12-31,284393.txt,1091103,/blue/acg7849/share/BS/item1/284393.txt
1403256,"Sculptor Capital Management, Inc.",10-K,2019-12-31,280981.txt,160407,/blue/acg7849/share/BS/item1/280981.txt
1161582,"GROWLIFE, INC.",10-K,2019-12-31,280025.txt,23326,/blue/acg7849/share/BS/item1/280025.txt
1293282,TechTarget Inc,10-K,2019-12-31,280376.txt,64263,/blue/acg7849/share/BS/item1/280376.txt
1315061,Ridgewood Energy O Fund LLC,10-K,2019-12-31,280460.txt,82859,/blue/acg7849/share/BS/item1/280460.txt
1437925,"Golden Matrix Group, Inc.",10-K,2019-07-31,269727.txt,8436,/blue/acg7849/share/BS/item1/269727.txt
1467154,"Novan, Inc.",10-K,2019-12-31,281366.txt,183346,/blue/acg7849/share/BS/item1/281366.txt
922224,PPL Corp,10-K,2019-12-31,284522.txt,281462,/blue/acg7849/share/BS/item1/284522.txt
1498710,"Spirit Airlines, Inc.",10-K,2019-12-31,281567.txt,86550,/blue/acg7849/share/BS/item1/281567.txt
1279715,"Wright Investors Service Holdings, Inc.",10-K,2019-12-31,280301.txt,8624,/blue/acg7849/share/BS/item1/280301.txt
1332174,iShares S&P GSCI Commodity-Indexed Trust,10-K,2019-12-31,280554.txt,73043,/blue/acg7849/share/BS/item1/280554.txt
1083301,IKONICS CORP,10-K,2019-12-31,279653.txt,17888,/blue/acg7849/share/BS/item1/279653.txt
1750506,"Voiceinterop, Inc.",10-K,2019-09-30,283780.txt,25918,/blue/acg7849/share/BS/item1/283780.txt
859070,FIRST COMMUNITY BANKSHARES INC /VA/,10-K,2019-12-31,285270.txt,39794,/blue/acg7849/share/BS/item1/285270.txt
1374328,"FITLIFE BRANDS, INC.",10-K,2019-12-31,280771.txt,32996,/blue/acg7849/share/BS/item1/280771.txt
1348036,"AVALARA, INC.",10-K,2019-12-31,280614.txt,150867,/blue/acg7849/share/BS/item1/280614.txt
1053507,AMERICAN TOWER CORP /MA/,10-K,2019-12-31,279474.txt,7184,/blue/acg7849/share/BS/item1/279474.txt
1443089,"WEARABLE HEALTH SOLUTIONS, INC.",10-K,2019-06-30,269800.txt,45636,/blue/acg7849/share/BS/item1/269800.txt
1699709,YIJIA GROUP CORP.,10-K,2019-04-30,274565.txt,9128,/blue/acg7849/share/BS/item1/274565.txt
1368757,"GTJ REIT, INC.",10-K,2019-12-31,280741.txt,24189,/blue/acg7849/share/BS/item1/280741.txt
1540729,Foresight Energy LP,10-K,2019-12-31,281874.txt,74529,/blue/acg7849/share/BS/item1/281874.txt
1069183,"AXON ENTERPRISE, INC.",10-K,2019-12-31,279570.txt,33306,/blue/acg7849/share/BS/item1/279570.txt
827054,MICROCHIP TECHNOLOGY INC,10-K,2019-03-31,277488.txt,130245,/blue/acg7849/share/BS/item1/277488.txt
795212,TRANS WORLD ENTERTAINMENT CORP,10-K,2019-02-02,277139.txt,41488,/blue/acg7849/share/BS/item1/277139.txt
821026,"Andersons, Inc.",10-K,2019-12-31,285122.txt,34280,/blue/acg7849/share/BS/item1/285122.txt
74046,Oil-Dri Corp of America,10-K,2019-07-31,276714.txt,64914,/blue/acg7849/share/BS/item1/276714.txt
1318641,CLEVELAND BIOLABS INC,10-K,2019-12-31,280480.txt,83823,/blue/acg7849/share/BS/item1/280480.txt
1580095,Black Rock Petroleum Co,10-K,2019-04-30,282207.txt,5251,/blue/acg7849/share/BS/item1/282207.txt
922224,PPL Corp,10-K,2019-12-31,284497.txt,281462,/blue/acg7849/share/BS/item1/284497.txt
1676725,"IDEAYA Biosciences, Inc.",10-K,2019-12-31,283096.txt,139216,/blue/acg7849/share/BS/item1/283096.txt
1621499,Alternus Energy Inc.,10-K,2019-12-31,282600.txt,38564,/blue/acg7849/share/BS/item1/282600.txt
777917,PRUCO LIFE INSURANCE CO,10-K,2019-12-31,284924.txt,136060,/blue/acg7849/share/BS/item1/284924.txt
1584207,"OneMain Holdings, Inc.",10-K,2019-12-31,282245.txt,92103,/blue/acg7849/share/BS/item1/282245.txt
1551901,Stellus Capital Investment Corp,10-K,2019-12-31,281936.txt,134439,/blue/acg7849/share/BS/item1/281936.txt
1566011,PBF Holding Co LLC,10-K,2019-12-31,282061.txt,220040,/blue/acg7849/share/BS/item1/282061.txt
1013934,"Strategic Education, Inc.",10-K,2019-12-31,279211.txt,376310,/blue/acg7849/share/BS/item1/279211.txt
899689,VORNADO REALTY TRUST,10-K,2019-12-31,285555.txt,42362,/blue/acg7849/share/BS/item1/285555.txt
1103021,BIODELIVERY SCIENCES INTERNATIONAL INC,10-K,2019-12-31,279777.txt,178059,/blue/acg7849/share/BS/item1/279777.txt
783280,DUKE REALTY CORP,10-K,2019-12-31,279133.txt,23800,/blue/acg7849/share/BS/item1/279133.txt
1766352,"CarrierEQ, Inc. /DE",10-K,2019-09-30,283920.txt,117730,/blue/acg7849/share/BS/item1/283920.txt
1326141,Lazard Group LLC,10-K,2019-12-31,280518.txt,151724,/blue/acg7849/share/BS/item1/280518.txt
1522222,"CLS Holdings USA, Inc.",10-K,2019-05-31,270904.txt,119249,/blue/acg7849/share/BS/item1/270904.txt
1086745,"DropCar, Inc.",10-K,2019-12-31,279682.txt,25478,/blue/acg7849/share/BS/item1/279682.txt
922864,APARTMENT INVESTMENT & MANAGEMENT CO,10-K,2019-12-31,285703.txt,56044,/blue/acg7849/share/BS/item1/285703.txt
1366561,SMARTSHEET INC,10-K,2019-01-31,268575.txt,65074,/blue/acg7849/share/BS/item1/268575.txt
31667,EDUCATIONAL DEVELOPMENT CORP,10-K,2019-02-28,275654.txt,5342,/blue/acg7849/share/BS/item1/275654.txt
1130713,"OVERSTOCK.COM, INC",10-K,2019-12-31,279922.txt,89897,/blue/acg7849/share/BS/item1/279922.txt
1631463,Barrel Energy Inc.,10-K,2019-09-30,282694.txt,13719,/blue/acg7849/share/BS/item1/282694.txt
1314152,"Jones Lang LaSalle Income Property Trust, Inc.",10-K,2019-12-31,280456.txt,101833,/blue/acg7849/share/BS/item1/280456.txt
1566011,PBF Holding Co LLC,10-K,2019-12-31,282057.txt,220040,/blue/acg7849/share/BS/item1/282057.txt
92122,SOUTHERN CO,10-K,2019-12-31,279138.txt,355798,/blue/acg7849/share/BS/item1/279138.txt
1373707,TETRAPHASE PHARMACEUTICALS INC,10-K,2019-12-31,280768.txt,157346,/blue/acg7849/share/BS/item1/280768.txt
720672,STIFEL FINANCIAL CORP,10-K,2019-12-31,284695.txt,199266,/blue/acg7849/share/BS/item1/284695.txt
1472595,R1 RCM INC.,10-K,2019-12-31,281397.txt,121582,/blue/acg7849/share/BS/item1/281397.txt
1350073,"Iconic Brands, Inc.",10-K,2019-12-31,280621.txt,29155,/blue/acg7849/share/BS/item1/280621.txt
1166126,J C PENNEY CO INC,10-K,2019-02-02,267109.txt,63013,/blue/acg7849/share/BS/item1/267109.txt
87047,SB PARTNERS,10-K,2019-12-31,285327.txt,13267,/blue/acg7849/share/BS/item1/285327.txt
888981,NOCOPI TECHNOLOGIES INC/MD/,10-K,2019-12-31,285467.txt,30364,/blue/acg7849/share/BS/item1/285467.txt
1587732,"ONE Gas, Inc.",10-K,2019-12-31,282283.txt,93092,/blue/acg7849/share/BS/item1/282283.txt
1518587,Aleris Corp,10-K,2019-12-31,281705.txt,117076,/blue/acg7849/share/BS/item1/281705.txt
1559172,"DIEGO PELLICER WORLDWIDE, INC",10-K,2019-12-31,281996.txt,89599,/blue/acg7849/share/BS/item1/281996.txt
36966,FIRST HORIZON NATIONAL CORP,10-K,2019-12-31,284397.txt,377582,/blue/acg7849/share/BS/item1/284397.txt
1675149,Alcoa Corp,10-K,2019-12-31,283085.txt,524378,/blue/acg7849/share/BS/item1/283085.txt
1580156,Houghton Mifflin Harcourt Co,10-K,2019-12-31,282210.txt,78914,/blue/acg7849/share/BS/item1/282210.txt
1715611,BODY & MIND INC.,10-K,2019-07-31,274882.txt,89713,/blue/acg7849/share/BS/item1/274882.txt
1626971,"Corvus Pharmaceuticals, Inc.",10-K,2019-12-31,282651.txt,154021,/blue/acg7849/share/BS/item1/282651.txt
1068148,PARK OHIO INDUSTRIES INC/OH,10-K,2019-12-31,279565.txt,43518,/blue/acg7849/share/BS/item1/279565.txt
1510964,"CV Sciences, Inc.",10-K,2019-12-31,281652.txt,22963,/blue/acg7849/share/BS/item1/281652.txt
1185348,PRA GROUP INC,10-K,2019-12-31,280136.txt,40606,/blue/acg7849/share/BS/item1/280136.txt
1050825,STEELCASE INC,10-K,2019-02-22,265825.txt,49584,/blue/acg7849/share/BS/item1/265825.txt
7332,SOUTHWESTERN ENERGY CO,10-K,2019-12-31,284779.txt,2978870,/blue/acg7849/share/BS/item1/284779.txt
1280776,"IMMUNIC, INC.",10-K,2019-12-31,280306.txt,163918,/blue/acg7849/share/BS/item1/280306.txt
943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,10-K,2019-12-31,285809.txt,171883,/blue/acg7849/share/BS/item1/285809.txt
1001907,ASTROTECH Corp,10-K,2019-06-30,265081.txt,25475,/blue/acg7849/share/BS/item1/265081.txt
1525773,Intelsat S.A.,10-K,2019-12-31,281751.txt,376870,/blue/acg7849/share/BS/item1/281751.txt
1075531,Booking Holdings Inc.,10-K,2019-12-31,279611.txt,51624,/blue/acg7849/share/BS/item1/279611.txt
1505155,"Upland Software, Inc.",10-K,2019-12-31,281610.txt,75205,/blue/acg7849/share/BS/item1/281610.txt
1591913,"Innovative Payment Solutions, Inc.",10-K,2019-12-31,282327.txt,26903,/blue/acg7849/share/BS/item1/282327.txt
1004434,"AFFILIATED MANAGERS GROUP, INC.",10-K,2019-12-31,279139.txt,41020,/blue/acg7849/share/BS/item1/279139.txt
763901,POPULAR INC,10-K,2019-12-31,284872.txt,553246,/blue/acg7849/share/BS/item1/284872.txt
1338474,RIDGEWOOD ENERGY Q FUND LLC,10-K,2019-12-31,280579.txt,74706,/blue/acg7849/share/BS/item1/280579.txt
95953,SYNALLOY CORP,10-K,2019-12-31,285852.txt,32544,/blue/acg7849/share/BS/item1/285852.txt
945989,ASTEA INTERNATIONAL INC,10-K,2019-03-28,278985.txt,131202,/blue/acg7849/share/BS/item1/278985.txt
1379041,"Employers Holdings, Inc.",10-K,2019-12-31,280808.txt,212580,/blue/acg7849/share/BS/item1/280808.txt
1656936,MGM Growth Properties LLC,10-K,2019-12-31,283237.txt,122535,/blue/acg7849/share/BS/item1/283237.txt
4904,AMERICAN ELECTRIC POWER CO INC,10-K,2019-12-31,283542.txt,807692,/blue/acg7849/share/BS/item1/283542.txt
912615,URBAN OUTFITTERS INC,10-K,2019-01-31,278523.txt,34619,/blue/acg7849/share/BS/item1/278523.txt
1174922,WYNN RESORTS LTD,10-K,2019-12-31,280099.txt,148327,/blue/acg7849/share/BS/item1/280099.txt
1763925,CoJax Oil & Gas Corp,10-K,2019-12-31,283899.txt,142547,/blue/acg7849/share/BS/item1/283899.txt
81362,QUAKER CHEMICAL CORP,10-K,2019-12-31,285082.txt,46877,/blue/acg7849/share/BS/item1/285082.txt
1466538,COWEN INC.,10-K,2019-12-31,281364.txt,53597,/blue/acg7849/share/BS/item1/281364.txt
1487428,Horizon Technology Finance Corp,10-K,2019-12-31,281480.txt,196343,/blue/acg7849/share/BS/item1/281480.txt
1145986,ASPEN AEROGELS INC,10-K,2019-12-31,279991.txt,71210,/blue/acg7849/share/BS/item1/279991.txt
1029125,"Sun BioPharma, Inc.",10-K,2019-12-31,279303.txt,180449,/blue/acg7849/share/BS/item1/279303.txt
884219,VIAD CORP,10-K,2019-12-31,285420.txt,150166,/blue/acg7849/share/BS/item1/285420.txt
1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2019-12-31,279437.txt,181909,/blue/acg7849/share/BS/item1/279437.txt
1409493,CHIMERA INVESTMENT CORP,10-K,2019-12-31,281027.txt,46784,/blue/acg7849/share/BS/item1/281027.txt
1138723,ACCURAY INC,10-K,2019-06-30,266912.txt,103858,/blue/acg7849/share/BS/item1/266912.txt
1034594,BAY BANKS OF VIRGINIA INC,10-K,2019-12-31,279331.txt,48447,/blue/acg7849/share/BS/item1/279331.txt
1508171,Solar Senior Capital Ltd.,10-K,2019-12-31,281631.txt,221756,/blue/acg7849/share/BS/item1/281631.txt
1720353,Nebula Acquisition Corp,10-K,2019-12-31,283523.txt,185901,/blue/acg7849/share/BS/item1/283523.txt
1674356,"Terra Property Trust, Inc.",10-K,2019-12-31,283076.txt,71798,/blue/acg7849/share/BS/item1/283076.txt
1322439,Eagle Bulk Shipping Inc.,10-K,2019-12-31,280497.txt,467552,/blue/acg7849/share/BS/item1/280497.txt
1417398,"Hillenbrand, Inc.",10-K,2019-09-30,269408.txt,103953,/blue/acg7849/share/BS/item1/269408.txt
1411342,Ellington Financial Inc.,10-K,2019-12-31,281044.txt,103589,/blue/acg7849/share/BS/item1/281044.txt
76321,PARKER DRILLING CO /DE/,10-K,2019-12-31,284867.txt,530651,/blue/acg7849/share/BS/item1/284867.txt
1510487,Principia Biopharma Inc.,10-K,2019-12-31,281647.txt,159022,/blue/acg7849/share/BS/item1/281647.txt
865058,NATIONAL SECURITY GROUP INC,10-K,2019-12-31,285300.txt,357377,/blue/acg7849/share/BS/item1/285300.txt
1359841,Hanesbrands Inc.,10-K,2019-12-28,280684.txt,95212,/blue/acg7849/share/BS/item1/280684.txt
1408075,GRAPHIC PACKAGING HOLDING CO,10-K,2019-12-31,281014.txt,102651,/blue/acg7849/share/BS/item1/281014.txt
1498068,"American Renal Associates Holdings, Inc.",10-K,2019-12-31,281560.txt,255837,/blue/acg7849/share/BS/item1/281560.txt
1123852,NORTHERN STATES POWER CO,10-K,2019-12-31,279878.txt,263563,/blue/acg7849/share/BS/item1/279878.txt
883945,USA TRUCK INC,10-K,2019-12-31,285414.txt,43178,/blue/acg7849/share/BS/item1/285414.txt
794172,MERIDIAN BIOSCIENCE INC,10-K,2019-09-30,277128.txt,26579,/blue/acg7849/share/BS/item1/277128.txt
1590715,American Resources Corp,10-K,2019-12-31,282310.txt,88072,/blue/acg7849/share/BS/item1/282310.txt
1651235,"Acacia Communications, Inc.",10-K,2019-12-31,282868.txt,105528,/blue/acg7849/share/BS/item1/282868.txt
1384195,"RING ENERGY, INC.",10-K,2019-12-31,280869.txt,29557,/blue/acg7849/share/BS/item1/280869.txt
17843,CARPENTER TECHNOLOGY CORP,10-K,2019-06-30,275327.txt,45057,/blue/acg7849/share/BS/item1/275327.txt
1606366,"El Pollo Loco Holdings, Inc.",10-K,2019-12-25,282459.txt,66455,/blue/acg7849/share/BS/item1/282459.txt
1087456,UNITED BANCSHARES INC/OH,10-K,2019-12-31,279685.txt,81349,/blue/acg7849/share/BS/item1/279685.txt
1047884,ANWORTH MORTGAGE ASSET CORP,10-K,2019-12-31,279434.txt,143611,/blue/acg7849/share/BS/item1/279434.txt
1108109,COMMUNITY HEALTH SYSTEMS INC,10-K,2019-12-31,279804.txt,235723,/blue/acg7849/share/BS/item1/279804.txt
70858,BANK OF AMERICA CORP /DE/,10-K,2019-12-31,284623.txt,4824303,/blue/acg7849/share/BS/item1/284623.txt
102729,VALMONT INDUSTRIES INC,10-K,2019-12-28,279298.txt,75178,/blue/acg7849/share/BS/item1/279298.txt
850460,ENCORE WIRE CORP,10-K,2019-12-31,285241.txt,32770,/blue/acg7849/share/BS/item1/285241.txt
1618563,National Storage Affiliates Trust,10-K,2019-12-31,282566.txt,184899,/blue/acg7849/share/BS/item1/282566.txt
845698,GRANT PARK FUTURES FUND LIMITED PARTNERSHIP,10-K,2019-12-31,285219.txt,18908,/blue/acg7849/share/BS/item1/285219.txt
1358403,"BELLICUM PHARMACEUTICALS, INC",10-K,2019-12-31,280679.txt,141394,/blue/acg7849/share/BS/item1/280679.txt
29002,DIODES INC /DEL/,10-K,2019-12-31,284244.txt,161805,/blue/acg7849/share/BS/item1/284244.txt
1421461,"Intrepid Potash, Inc.",10-K,2019-12-31,281119.txt,150016,/blue/acg7849/share/BS/item1/281119.txt
1711012,Senmiao Technology Ltd,10-K,2019-03-31,274799.txt,259783,/blue/acg7849/share/BS/item1/274799.txt
1011509,Golden Minerals Co,10-K,2019-12-31,279190.txt,114443,/blue/acg7849/share/BS/item1/279190.txt
19612,TCF FINANCIAL CORP,10-K,2019-12-31,284156.txt,78728,/blue/acg7849/share/BS/item1/284156.txt
1679063,"Chicken Soup for the Soul Entertainment, Inc.",10-K,2019-12-31,283114.txt,22436,/blue/acg7849/share/BS/item1/283114.txt
1369568,"CATALYST PHARMACEUTICALS, INC.",10-K,2019-12-31,280743.txt,195536,/blue/acg7849/share/BS/item1/280743.txt
1293310,"HUMANIGEN, INC",10-K,2019-12-31,280377.txt,262577,/blue/acg7849/share/BS/item1/280377.txt
64803,CVS HEALTH Corp,10-K,2019-12-31,284545.txt,259065,/blue/acg7849/share/BS/item1/284545.txt
1516912,"Origin Bancorp, Inc.",10-K,2019-12-31,281689.txt,161719,/blue/acg7849/share/BS/item1/281689.txt
815094,ABIOMED INC,10-K,2019-03-31,277364.txt,71120,/blue/acg7849/share/BS/item1/277364.txt
1567892,Mallinckrodt plc,10-K,2019-12-27,282076.txt,164004,/blue/acg7849/share/BS/item1/282076.txt
1090009,SOUTHERN FIRST BANCSHARES INC,10-K,2019-12-31,279701.txt,156671,/blue/acg7849/share/BS/item1/279701.txt
914475,NEUROCRINE BIOSCIENCES INC,10-K,2019-12-31,285637.txt,131458,/blue/acg7849/share/BS/item1/285637.txt
874501,AMBAC FINANCIAL GROUP INC,10-K,2019-12-31,285342.txt,118394,/blue/acg7849/share/BS/item1/285342.txt
50725,GRIFFON CORP,10-K,2019-09-30,276038.txt,133652,/blue/acg7849/share/BS/item1/276038.txt
1350381,INNERWORKINGS INC,10-K,2019-12-31,280623.txt,46352,/blue/acg7849/share/BS/item1/280623.txt
1187953,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",10-K,2019-12-31,280138.txt,73658,/blue/acg7849/share/BS/item1/280138.txt
719274,GIGA TRONICS INC,10-K,2019-03-30,276481.txt,66613,/blue/acg7849/share/BS/item1/276481.txt
700923,MYR GROUP INC.,10-K,2019-12-31,284588.txt,44249,/blue/acg7849/share/BS/item1/284588.txt
1465740,TWO HARBORS INVESTMENT CORP.,10-K,2019-12-31,281356.txt,100056,/blue/acg7849/share/BS/item1/281356.txt
1273685,NEW YORK MORTGAGE TRUST INC,10-K,2019-12-31,280275.txt,84562,/blue/acg7849/share/BS/item1/280275.txt
774569,CORTLAND BANCORP INC,10-K,2019-12-31,284915.txt,57508,/blue/acg7849/share/BS/item1/284915.txt
909494,TUCOWS INC /PA/,10-K,2019-12-31,285591.txt,30768,/blue/acg7849/share/BS/item1/285591.txt
1341439,ORACLE CORP,10-K,2019-05-31,268275.txt,55437,/blue/acg7849/share/BS/item1/268275.txt
820608,QUANTRX BIOMEDICAL CORP,10-K,2019-12-31,285119.txt,23335,/blue/acg7849/share/BS/item1/285119.txt
1084267,"Mobiquity Technologies, Inc.",10-K,2019-12-31,279663.txt,55280,/blue/acg7849/share/BS/item1/279663.txt
1593548,"PlayAGS, Inc.",10-K,2019-12-31,282347.txt,56081,/blue/acg7849/share/BS/item1/282347.txt
1466026,"Midland States Bancorp, Inc.",10-K,2019-12-31,281359.txt,62421,/blue/acg7849/share/BS/item1/281359.txt
1631650,"Aimmune Therapeutics, Inc.",10-K,2019-12-31,282698.txt,270071,/blue/acg7849/share/BS/item1/282698.txt
1313275,BRIGHTCOVE INC,10-K,2019-12-31,280452.txt,90906,/blue/acg7849/share/BS/item1/280452.txt
1156388,BIG 5 SPORTING GOODS Corp,10-K,2019-12-29,279997.txt,25698,/blue/acg7849/share/BS/item1/279997.txt
1056943,PEOPLES FINANCIAL SERVICES CORP.,10-K,2019-12-31,279494.txt,60560,/blue/acg7849/share/BS/item1/279494.txt
1517022,"Akebia Therapeutics, Inc.",10-K,2019-12-31,281690.txt,197649,/blue/acg7849/share/BS/item1/281690.txt
1276520,GENWORTH FINANCIAL INC,10-K,2019-12-31,280290.txt,537341,/blue/acg7849/share/BS/item1/280290.txt
824142,"AAON, INC.",10-K,2019-12-31,285135.txt,40823,/blue/acg7849/share/BS/item1/285135.txt
1742924,Livent Corp.,10-K,2019-12-31,283717.txt,103108,/blue/acg7849/share/BS/item1/283717.txt
1262976,CIMPRESS N.V.,10-K,2019-06-30,267502.txt,88996,/blue/acg7849/share/BS/item1/267502.txt
1191334,Chun Can Capital Group,10-K,2019-12-31,280144.txt,15694,/blue/acg7849/share/BS/item1/280144.txt
742278,RPC INC,10-K,2019-12-31,284804.txt,55340,/blue/acg7849/share/BS/item1/284804.txt
893949,"MEDNAX, INC.",10-K,2019-12-31,285502.txt,1545,/blue/acg7849/share/BS/item1/285502.txt
315545,"PROVECTUS BIOPHARMACEUTICALS, INC.",10-K,2019-12-31,284289.txt,164405,/blue/acg7849/share/BS/item1/284289.txt
1630856,Professional Holding Corp.,10-K,2019-12-31,282689.txt,78906,/blue/acg7849/share/BS/item1/282689.txt
1013880,"TTEC Holdings, Inc.",10-K,2019-12-31,279210.txt,25152,/blue/acg7849/share/BS/item1/279210.txt
1495584,"Firsthand Technology Value Fund, Inc.",10-K,2019-12-31,281545.txt,151604,/blue/acg7849/share/BS/item1/281545.txt
1333274,MERCER INTERNATIONAL INC.,10-K,2019-12-31,280557.txt,14993,/blue/acg7849/share/BS/item1/280557.txt
920371,"Simpson Manufacturing Co., Inc.",10-K,2019-12-31,285676.txt,65293,/blue/acg7849/share/BS/item1/285676.txt
1455684,"TPI COMPOSITES, INC",10-K,2019-12-31,281313.txt,57497,/blue/acg7849/share/BS/item1/281313.txt
225628,"PASSUR Aerospace, Inc.",10-K,2019-10-31,284192.txt,110741,/blue/acg7849/share/BS/item1/284192.txt
1018979,AMERISAFE INC,10-K,2019-12-31,279244.txt,1479263,/blue/acg7849/share/BS/item1/279244.txt
