CIK,coName,formtype,date,fName,length,full_link,performance,clstr
1319947,Designer Brands Inc.,10-K,2019-02-02,268047.txt,52072,/blue/acg7849/share/BS/item1/268047.txt,0.0383344084,40
1613103,Medtronic plc,10-K,2019-04-26,272675.txt,95767,/blue/acg7849/share/BS/item1/272675.txt,0.0528068454,34
1063761,SIMON PROPERTY GROUP INC /DE/,10-K,2019-12-31,279266.txt,24441,/blue/acg7849/share/BS/item1/279266.txt,0.0672902439,7
1577916,"Premier, Inc.",10-K,2019-06-30,271921.txt,139315,/blue/acg7849/share/BS/item1/271921.txt,0.0520593547,18
1057083,PC TEL INC,10-K,2019-12-31,279496.txt,11735,/blue/acg7849/share/BS/item1/279496.txt,0.0420229277,45
1334978,"Clear Channel Outdoor Holdings, Inc.",10-K,2019-12-31,280565.txt,167168,/blue/acg7849/share/BS/item1/280565.txt,-0.056825846,36
1023731,8X8 INC /DE/,10-K,2019-03-31,265424.txt,82207,/blue/acg7849/share/BS/item1/265424.txt,-0.246014721,24
1372299,"Ocugen, Inc.",10-K,2019-12-31,280761.txt,339203,/blue/acg7849/share/BS/item1/280761.txt,-1.204438627,48
924901,MACK CALI REALTY CORP,10-K,2019-12-31,285721.txt,112098,/blue/acg7849/share/BS/item1/285721.txt,0.0348158006,14
1642545,"ShockWave Medical, Inc.",10-K,2019-12-31,282798.txt,65117,/blue/acg7849/share/BS/item1/282798.txt,-0.220356302,34
754811,U S GLOBAL INVESTORS INC,10-K,2019-06-30,276840.txt,24028,/blue/acg7849/share/BS/item1/276840.txt,-0.142736771,23
1500435,"GoPro, Inc.",10-K,2019-12-31,281585.txt,51137,/blue/acg7849/share/BS/item1/281585.txt,-0.018468649,36
88948,Seneca Foods Corp,10-K,2019-03-31,278208.txt,18236,/blue/acg7849/share/BS/item1/278208.txt,0.0562932952,35
1392380,"Gevo, Inc.",10-K,2019-12-31,280913.txt,72465,/blue/acg7849/share/BS/item1/280913.txt,-0.306987007,11
1571498,"Epizyme, Inc.",10-K,2019-12-31,282107.txt,336647,/blue/acg7849/share/BS/item1/282107.txt,-0.401081988,49
1411579,"AMC ENTERTAINMENT HOLDINGS, INC.",10-K,2019-12-31,281046.txt,49124,/blue/acg7849/share/BS/item1/281046.txt,-0.01090247,36
16099,LUBYS INC,10-K,2019-08-28,272609.txt,106207,/blue/acg7849/share/BS/item1/272609.txt,-0.081822581,21
1023459,SIMULATIONS PLUS INC,10-K,2019-08-31,265423.txt,102560,/blue/acg7849/share/BS/item1/265423.txt,0.1899019846,44
1338065,"DCP Midstream, LP",10-K,2019-12-31,280578.txt,219437,/blue/acg7849/share/BS/item1/280578.txt,0.0012033694,11
855787,ALPHA ENERGY INC,10-K,2019-12-31,285257.txt,66329,/blue/acg7849/share/BS/item1/285257.txt,-14.09626216,9
1138118,"CBRE GROUP, INC.",10-K,2019-12-31,279956.txt,49790,/blue/acg7849/share/BS/item1/279956.txt,0.079171543,25
1459417,"2U, Inc.",10-K,2019-12-31,281324.txt,91758,/blue/acg7849/share/BS/item1/281324.txt,-0.198193507,10
1638833,"Surgery Partners, Inc.",10-K,2019-12-31,282761.txt,159350,/blue/acg7849/share/BS/item1/282761.txt,-0.014903664,1
906163,NVR INC,10-K,2019-12-31,285574.txt,31949,/blue/acg7849/share/BS/item1/285574.txt,0.2305988611,8
1333986,"Equitable Holdings, Inc.",10-K,2019-12-31,280561.txt,4277,/blue/acg7849/share/BS/item1/280561.txt,-0.006935607,2
1169987,"HTG MOLECULAR DIAGNOSTICS, INC",10-K,2019-12-31,280071.txt,115135,/blue/acg7849/share/BS/item1/280071.txt,-0.42771338,44
1477009,GENERAL CANNABIS CORP,10-K,2019-12-31,281422.txt,69613,/blue/acg7849/share/BS/item1/281422.txt,-3.942889777,31
917470,OLYMPIC STEEL INC,10-K,2019-12-31,285658.txt,145391,/blue/acg7849/share/BS/item1/285658.txt,0.0059363718,42
1541401,"Empire State Realty Trust, Inc.",10-K,2019-12-31,281879.txt,70667,/blue/acg7849/share/BS/item1/281879.txt,0.0125755563,13
1035267,INTUITIVE SURGICAL INC,10-K,2019-12-31,279339.txt,163328,/blue/acg7849/share/BS/item1/279339.txt,0.1417108454,34
21175,CNA FINANCIAL CORP,10-K,2019-12-31,284177.txt,20210,/blue/acg7849/share/BS/item1/284177.txt,0.0164983832,3
1046102,RITCHIE BROS AUCTIONEERS INC,10-K,2019-12-31,279421.txt,30750,/blue/acg7849/share/BS/item1/279421.txt,0.0668507197,6
819689,MICRON SOLUTIONS INC /DE/,10-K,2019-12-31,285111.txt,13112,/blue/acg7849/share/BS/item1/285111.txt,-0.245133959,37
1670349,"U.S. WELL SERVICES, INC.",10-K,2019-12-31,283037.txt,40147,/blue/acg7849/share/BS/item1/283037.txt,-0.153256786,20
1642081,"Allegiance Bancshares, Inc.",10-K,2019-12-31,282792.txt,65226,/blue/acg7849/share/BS/item1/282792.txt,0.0106073844,12
1688941,"Foundation Building Materials, Inc.",10-K,2019-12-31,283211.txt,84516,/blue/acg7849/share/BS/item1/283211.txt,0.0296283284,22
1037390,"GRIFFIN INDUSTRIAL REALTY, INC.",10-K,2019-11-30,279352.txt,59223,/blue/acg7849/share/BS/item1/279352.txt,0.0136613345,14
1307954,Huntsman CORP,10-K,2019-12-31,279695.txt,82777,/blue/acg7849/share/BS/item1/279695.txt,0.0472355769,42
862861,JanOne Inc.,10-K,2019-12-28,285292.txt,59903,/blue/acg7849/share/BS/item1/285292.txt,-0.412068609,28
815556,FASTENAL CO,10-K,2019-12-31,285098.txt,278402,/blue/acg7849/share/BS/item1/285098.txt,0.2081370562,22
1021561,"NU SKIN ENTERPRISES, INC.",10-K,2019-12-31,279259.txt,79060,/blue/acg7849/share/BS/item1/279259.txt,0.0981076378,43
727510,"ENZON PHARMACEUTICALS, INC.",10-K,2019-12-31,284740.txt,20907,/blue/acg7849/share/BS/item1/284740.txt,-0.151126891,49
1005201,"Assertio Therapeutics, Inc",10-K,2019-12-31,279149.txt,166231,/blue/acg7849/share/BS/item1/279149.txt,-0.412013203,41
1652535,"ICHOR HOLDINGS, LTD.",10-K,2019-12-27,282884.txt,32402,/blue/acg7849/share/BS/item1/282884.txt,0.0189372612,45
1298946,DiamondRock Hospitality Co,10-K,2019-12-31,280395.txt,106297,/blue/acg7849/share/BS/item1/280395.txt,0.0535608678,19
814585,MBIA INC,10-K,2019-12-31,285091.txt,54935,/blue/acg7849/share/BS/item1/285091.txt,-0.049286107,3
1580905,"Installed Building Products, Inc.",10-K,2019-12-31,282218.txt,86174,/blue/acg7849/share/BS/item1/282218.txt,0.061992089,22
1494448,"EMERGENT CAPITAL, INC.",10-K,2019-11-30,281534.txt,53555,/blue/acg7849/share/BS/item1/281534.txt,0.1017367481,3
1286681,DOMINOS PIZZA INC,10-K,2019-12-29,280342.txt,100995,/blue/acg7849/share/BS/item1/280342.txt,0.2899293245,21
1067294,"CRACKER BARREL OLD COUNTRY STORE, INC",10-K,2019-08-02,266053.txt,29505,/blue/acg7849/share/BS/item1/266053.txt,0.1412834986,21
1098146,PATRIOT NATIONAL BANCORP INC,10-K,2019-12-31,279749.txt,64192,/blue/acg7849/share/BS/item1/279749.txt,-0.002874971,12
910108,LEXINGTON REALTY TRUST,10-K,2019-12-31,285594.txt,39773,/blue/acg7849/share/BS/item1/285594.txt,0.0880148164,13
354190,ARTHUR J. GALLAGHER & CO.,10-K,2019-12-31,284368.txt,96754,/blue/acg7849/share/BS/item1/284368.txt,0.0340619716,3
1439222,"AGIOS PHARMACEUTICALS, INC.",10-K,2019-12-31,281237.txt,389270,/blue/acg7849/share/BS/item1/281237.txt,-0.461943483,49
106532,WEYCO GROUP INC,10-K,2019-12-31,279546.txt,25788,/blue/acg7849/share/BS/item1/279546.txt,0.0703294187,30
791963,OPPENHEIMER HOLDINGS INC,10-K,2019-12-31,284976.txt,93372,/blue/acg7849/share/BS/item1/284976.txt,0.0214840826,23
1262823,WESTLAKE CHEMICAL CORP,10-K,2019-12-31,280242.txt,105633,/blue/acg7849/share/BS/item1/280242.txt,0.0317472287,42
6494,ANDREA ELECTRONICS CORP,10-K,2019-12-31,284546.txt,40837,/blue/acg7849/share/BS/item1/284546.txt,-0.425911559,45
1385280,"Cinemark Holdings, Inc.",10-K,2019-12-31,280872.txt,297176,/blue/acg7849/share/BS/item1/280872.txt,0.0328389571,36
1521332,Aptiv PLC,10-K,2019-12-31,281724.txt,1680,/blue/acg7849/share/BS/item1/281724.txt,0.0735567278,33
1109354,BRUKER CORP,10-K,2019-12-31,279819.txt,60950,/blue/acg7849/share/BS/item1/279819.txt,0.0711528053,44
1770450,Xerox Holdings Corp,10-K,2019-12-31,279686.txt,83152,/blue/acg7849/share/BS/item1/279686.txt,0.0430650628,24
1059142,"AMERICA FIRST MULTIFAMILY INVESTORS, L.P.",10-K,2019-12-31,279511.txt,41307,/blue/acg7849/share/BS/item1/279511.txt,0.0296277871,7
1769663,"Pioneer Bancorp, Inc./MD",10-K,2019-06-30,275321.txt,235487,/blue/acg7849/share/BS/item1/275321.txt,0.0128487181,4
49196,HUNTINGTON BANCSHARES INC/MD,10-K,2019-12-31,284461.txt,265031,/blue/acg7849/share/BS/item1/284461.txt,0.0129447166,12
1449488,CSI Compressco LP,10-K,2019-12-31,281292.txt,78995,/blue/acg7849/share/BS/item1/281292.txt,-0.025506965,20
1120370,"BROADWIND ENERGY, INC.",10-K,2019-12-31,279863.txt,30980,/blue/acg7849/share/BS/item1/279863.txt,-0.037325216,42
1140102,"HireQuest, Inc.",10-K,2019-12-31,279965.txt,38118,/blue/acg7849/share/BS/item1/279965.txt,-0.010764836,6
1046311,CHOICE HOTELS INTERNATIONAL INC /DE,10-K,2019-12-31,279424.txt,627796,/blue/acg7849/share/BS/item1/279424.txt,0.1607287087,19
868671,"GLACIER BANCORP, INC.",10-K,2019-12-31,285322.txt,138462,/blue/acg7849/share/BS/item1/285322.txt,0.0153861455,12
1281761,REGIONS FINANCIAL CORP,10-K,2019-12-31,280308.txt,128192,/blue/acg7849/share/BS/item1/280308.txt,0.0125316857,12
1409970,LendingClub Corp,10-K,2019-12-31,281030.txt,2711340,/blue/acg7849/share/BS/item1/281030.txt,-0.010309016,16
946673,BANNER CORP,10-K,2019-12-31,285837.txt,232861,/blue/acg7849/share/BS/item1/285837.txt,0.0116056522,4
91928,SOUTH JERSEY INDUSTRIES INC,10-K,2019-12-31,285671.txt,47307,/blue/acg7849/share/BS/item1/285671.txt,0.0121264536,27
78003,PFIZER INC,10-K,2019-12-31,284931.txt,10908,/blue/acg7849/share/BS/item1/284931.txt,0.0971347372,46
1633336,"Crescent Capital BDC, Inc.",10-K,2019-12-31,282708.txt,471906,/blue/acg7849/share/BS/item1/282708.txt,0.0391862683,0
1296205,ZAGG Inc,10-K,2019-12-31,280385.txt,102591,/blue/acg7849/share/BS/item1/280385.txt,0.0296655592,40
1201792,AMERICAN PUBLIC EDUCATION INC,10-K,2019-12-31,280156.txt,356288,/blue/acg7849/share/BS/item1/280156.txt,0.0282138198,10
1662524,"AKCEA THERAPEUTICS, INC.",10-K,2019-12-31,282975.txt,132867,/blue/acg7849/share/BS/item1/282975.txt,0.0680383813,46
927355,TESSCO TECHNOLOGIES INC,10-K,2019-03-31,278782.txt,37510,/blue/acg7849/share/BS/item1/278782.txt,-0.103344849,45
719402,FIRST NATIONAL CORP /VA/,10-K,2019-12-31,284686.txt,36504,/blue/acg7849/share/BS/item1/284686.txt,0.0119442833,12
1961,WORLDS INC,10-K,2019-12-31,284155.txt,29933,/blue/acg7849/share/BS/item1/284155.txt,-0.695603157,36
72971,WELLS FARGO & COMPANY/MN,10-K,2019-12-31,284753.txt,56443,/blue/acg7849/share/BS/item1/284753.txt,0.0101418637,12
1748907,Orchard Therapeutics plc,10-K,2019-12-31,283769.txt,218057,/blue/acg7849/share/BS/item1/283769.txt,-0.4092907,47
1668673,"PetIQ, Inc.",10-K,2019-12-31,283023.txt,41652,/blue/acg7849/share/BS/item1/283023.txt,-0.017024711,43
846901,LAKELAND BANCORP INC,10-K,2019-12-31,285224.txt,108347,/blue/acg7849/share/BS/item1/285224.txt,0.0105304001,12
1633917,"PayPal Holdings, Inc.",10-K,2019-12-31,282712.txt,72890,/blue/acg7849/share/BS/item1/282712.txt,0.0479029085,16
1072627,KINGSWAY FINANCIAL SERVICES INC,10-K,2019-12-31,279600.txt,61139,/blue/acg7849/share/BS/item1/279600.txt,-0.01086524,3
1355754,INSTRUCTURE INC,10-K,2019-12-31,280657.txt,158318,/blue/acg7849/share/BS/item1/280657.txt,-0.219915646,24
1572334,Virginia National Bankshares Corp,10-K,2019-12-31,282113.txt,55364,/blue/acg7849/share/BS/item1/282113.txt,0.0095199871,12
936395,CIENA CORP,10-K,2019-10-31,278896.txt,156220,/blue/acg7849/share/BS/item1/278896.txt,0.0650941375,39
794367,"Macy's, Inc.",10-K,2019-02-02,277132.txt,48629,/blue/acg7849/share/BS/item1/277132.txt,0.0266389571,30
1557798,"Tianci International, Inc.",10-K,2019-07-31,271492.txt,32614,/blue/acg7849/share/BS/item1/271492.txt,-5.5,33
730255,CalAmp Corp.,10-K,2019-02-28,276633.txt,36505,/blue/acg7849/share/BS/item1/276633.txt,-0.15994998,37
1620393,"NexPoint Residential Trust, Inc.",10-K,2019-12-31,282587.txt,63241,/blue/acg7849/share/BS/item1/282587.txt,0.0531300024,7
1674862,ASHLAND GLOBAL HOLDINGS INC,10-K,2019-09-30,274023.txt,63610,/blue/acg7849/share/BS/item1/274023.txt,0.0033098883,42
1102266,CenterState Bank Corp,10-K,2019-12-31,279773.txt,294424,/blue/acg7849/share/BS/item1/279773.txt,0.0131487383,12
1041803,PRICESMART INC,10-K,2019-08-31,265679.txt,35036,/blue/acg7849/share/BS/item1/265679.txt,0.056456633,21
31107,EASTERN CO,10-K,2019-12-28,284264.txt,14512,/blue/acg7849/share/BS/item1/284264.txt,0.0472666508,37
1252849,"COLUMBIA PROPERTY TRUST, INC.",10-K,2019-12-31,281748.txt,119771,/blue/acg7849/share/BS/item1/281748.txt,0.002166577,25
29669,RR Donnelley & Sons Co,10-K,2019-12-31,284248.txt,28253,/blue/acg7849/share/BS/item1/284248.txt,-0.027987148,17
1412665,"MidWestOne Financial Group, Inc.",10-K,2019-12-31,281057.txt,2547,/blue/acg7849/share/BS/item1/281057.txt,0.0093755916,33
1398987,REALOGY HOLDINGS CORP.,10-K,2019-12-31,280957.txt,230032,/blue/acg7849/share/BS/item1/280957.txt,-0.016041363,6
1563880,"Trevi Therapeutics, Inc.",10-K,2019-12-31,282045.txt,198640,/blue/acg7849/share/BS/item1/282045.txt,-0.434159431,41
920760,LENNAR CORP /NEW/,10-K,2019-11-30,285680.txt,83365,/blue/acg7849/share/BS/item1/285680.txt,0.0629796593,8
1282266,"WINDSTREAM HOLDINGS, INC.",10-K,2019-12-31,280314.txt,150800,/blue/acg7849/share/BS/item1/280314.txt,-0.319340648,39
836690,INNOVATIVE SOLUTIONS & SUPPORT INC,10-K,2019-09-30,277584.txt,50746,/blue/acg7849/share/BS/item1/277584.txt,0.0479809114,37
1141103,CROSS COUNTRY HEALTHCARE INC,10-K,2019-12-31,279969.txt,69367,/blue/acg7849/share/BS/item1/279969.txt,-0.150933379,1
1590383,"BIOHITECH GLOBAL, INC.",10-K,2019-12-31,282303.txt,86818,/blue/acg7849/share/BS/item1/282303.txt,-0.134824903,26
944745,"CIVISTA BANCSHARES, INC.",10-K,2019-12-31,285819.txt,76469,/blue/acg7849/share/BS/item1/285819.txt,0.0146686139,12
830122,PICO HOLDINGS INC /NEW,10-K,2019-12-31,285159.txt,67474,/blue/acg7849/share/BS/item1/285159.txt,0.0636482614,38
1474735,GENERAC HOLDINGS INC.,10-K,2019-12-31,281409.txt,38227,/blue/acg7849/share/BS/item1/281409.txt,0.094537994,37
1722684,"WYNDHAM HOTELS & RESORTS, INC.",10-K,2019-12-31,283548.txt,372256,/blue/acg7849/share/BS/item1/283548.txt,0.0346348996,19
1580670,"LGI Homes, Inc.",10-K,2019-12-31,282214.txt,889644,/blue/acg7849/share/BS/item1/282214.txt,0.1072002833,8
1133470,CALAVO GROWERS INC,10-K,2019-10-31,266861.txt,49813,/blue/acg7849/share/BS/item1/266861.txt,0.0938774465,35
352736,ALLSTATE LIFE INSURANCE CO,10-K,2019-12-31,284359.txt,35594,/blue/acg7849/share/BS/item1/284359.txt,0.0128862846,3
1032033,SLM Corp,10-K,2019-12-31,279320.txt,120532,/blue/acg7849/share/BS/item1/279320.txt,0.0176915966,2
866439,"DarkPulse, Inc.",10-K,2019-12-31,285306.txt,39137,/blue/acg7849/share/BS/item1/285306.txt,-3.241563055,45
1333822,SemiLEDs Corp,10-K,2019-08-31,268203.txt,29026,/blue/acg7849/share/BS/item1/268203.txt,-0.305693706,45
942126,TAITRON COMPONENTS INC,10-K,2019-12-31,285805.txt,15411,/blue/acg7849/share/BS/item1/285805.txt,0.0568424149,22
1176948,Ares Management Corp,10-K,2019-12-31,280109.txt,216575,/blue/acg7849/share/BS/item1/280109.txt,0.0123923399,0
1331875,"Fidelity National Financial, Inc.",10-K,2019-12-31,280553.txt,243385,/blue/acg7849/share/BS/item1/280553.txt,0.0994661422,3
48465,HORMEL FOODS CORP /DE/,10-K,2019-10-27,275997.txt,128965,/blue/acg7849/share/BS/item1/275997.txt,0.1207060695,30
1060391,"REPUBLIC SERVICES, INC.",10-K,2019-12-31,279519.txt,150853,/blue/acg7849/share/BS/item1/279519.txt,0.0473157055,15
715957,"DOMINION ENERGY, INC",10-K,2019-12-31,284664.txt,132801,/blue/acg7849/share/BS/item1/284664.txt,0.0130799534,27
732717,AT&T INC.,10-K,2019-12-31,284774.txt,159794,/blue/acg7849/share/BS/item1/284774.txt,0.0252017061,39
1635881,Exterran Corp,10-K,2019-12-31,282731.txt,72407,/blue/acg7849/share/BS/item1/282731.txt,-0.076771998,20
746598,BRADY CORP,10-K,2019-07-31,276776.txt,46732,/blue/acg7849/share/BS/item1/276776.txt,0.1134166531,37
846617,"BRIDGE BANCORP, INC.",10-K,2019-12-31,285223.txt,42143,/blue/acg7849/share/BS/item1/285223.txt,0.005694583,12
1003201,"MMA Capital Holdings, Inc.",10-K,2019-12-31,279132.txt,24295,/blue/acg7849/share/BS/item1/279132.txt,0.2079412407,14
65596,SIEBERT FINANCIAL CORP,10-K,2019-12-31,284552.txt,32519,/blue/acg7849/share/BS/item1/284552.txt,0.1266814175,23
1011659,MUFG Americas Holdings Corp,10-K,2019-12-31,279192.txt,93612,/blue/acg7849/share/BS/item1/279192.txt,-0.004297172,12
815917,JONES FINANCIAL COMPANIES LLLP,10-K,2019-12-31,285099.txt,38805,/blue/acg7849/share/BS/item1/285099.txt,0.0,23
949961,INCOME OPPORTUNITY REALTY INVESTORS INC /TX/,10-K,2019-12-31,285848.txt,9125,/blue/acg7849/share/BS/item1/285848.txt,0.041344159,14
1327607,First Western Financial Inc,10-K,2019-12-31,280532.txt,114045,/blue/acg7849/share/BS/item1/280532.txt,0.0063985901,12
1062231,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,10-K,2019-12-31,279531.txt,74059,/blue/acg7849/share/BS/item1/279531.txt,-0.072916353,37
1490892,CoreSite Realty Corp,10-K,2019-12-31,281501.txt,48593,/blue/acg7849/share/BS/item1/281501.txt,0.0360971138,13
1002638,OPEN TEXT CORP,10-K,2019-06-30,265092.txt,66634,/blue/acg7849/share/BS/item1/265092.txt,0.0359846105,24
850429,TREDEGAR CORP,10-K,2019-12-31,285240.txt,78106,/blue/acg7849/share/BS/item1/285240.txt,0.0677159631,42
1399520,"ONE Group Hospitality, Inc.",10-K,2019-12-31,280961.txt,24012,/blue/acg7849/share/BS/item1/280961.txt,0.1008350074,21
1039684,ONEOK INC /NEW/,10-K,2019-12-31,279368.txt,225404,/blue/acg7849/share/BS/item1/279368.txt,0.0586177291,11
744452,APPLIED DNA SCIENCES INC,10-K,2019-09-30,276757.txt,213996,/blue/acg7849/share/BS/item1/276757.txt,-2.418793829,44
1303313,"LHC Group, Inc",10-K,2019-12-31,280413.txt,173668,/blue/acg7849/share/BS/item1/280413.txt,0.0447256103,1
1513761,Norwegian Cruise Line Holdings Ltd.,10-K,2019-12-31,281667.txt,75744,/blue/acg7849/share/BS/item1/281667.txt,0.0557536924,15
1515740,PREMIER BIOMEDICAL INC,10-K,2019-12-31,281684.txt,34329,/blue/acg7849/share/BS/item1/281684.txt,-3.702970297,31
1130310,CENTERPOINT ENERGY INC,10-K,2019-12-31,284457.txt,389310,/blue/acg7849/share/BS/item1/284457.txt,0.0223200429,27
351569,Ameris Bancorp,10-K,2019-12-31,284351.txt,1556,/blue/acg7849/share/BS/item1/284351.txt,0.0088496807,33
1531152,"BJ's Wholesale Club Holdings, Inc.",10-K,2019-02-02,271078.txt,58480,/blue/acg7849/share/BS/item1/271078.txt,0.0356290016,21
730669,FCCC INC,10-K,2019-03-31,276643.txt,7112,/blue/acg7849/share/BS/item1/276643.txt,-0.805970149,33
1156375,CME GROUP INC.,10-K,2019-12-31,279996.txt,1593,/blue/acg7849/share/BS/item1/279996.txt,0.0281392217,33
1158114,"APPLIED OPTOELECTRONICS, INC.",10-K,2019-12-31,280004.txt,49325,/blue/acg7849/share/BS/item1/280004.txt,-0.141485567,45
815097,CARNIVAL CORP,10-K,2019-11-30,285097.txt,371503,/blue/acg7849/share/BS/item1/285097.txt,0.0663589152,15
1709017,"FFBW, Inc.",10-K,2019-12-31,283416.txt,258823,/blue/acg7849/share/BS/item1/283416.txt,0.0053247918,4
1615219,"Salarius Pharmaceuticals, Inc.",10-K,2019-12-31,282535.txt,144941,/blue/acg7849/share/BS/item1/282535.txt,-0.499352238,49
1066923,Future FinTech Group Inc.,10-K,2019-12-31,279558.txt,176311,/blue/acg7849/share/BS/item1/279558.txt,-0.116588062,29
1373670,"Green Brick Partners, Inc.",10-K,2019-12-31,280765.txt,106568,/blue/acg7849/share/BS/item1/280765.txt,0.0669941602,8
1089815,"U.S. NeuroSurgical Holdings, Inc.",10-K,2019-12-31,279696.txt,43245,/blue/acg7849/share/BS/item1/279696.txt,0.0284170502,14
1402057,CDW Corp,10-K,2019-12-31,280975.txt,104592,/blue/acg7849/share/BS/item1/280975.txt,0.092106908,24
855612,ZIX CORP,10-K,2019-12-31,285253.txt,29013,/blue/acg7849/share/BS/item1/285253.txt,-0.035488865,24
1643953,"Purple Innovation, Inc.",10-K,2019-12-31,282808.txt,76251,/blue/acg7849/share/BS/item1/282808.txt,-0.027260296,40
1684144,Zomedica Pharmaceuticals Corp.,10-K,2019-12-31,283176.txt,52734,/blue/acg7849/share/BS/item1/283176.txt,-4.72961989,44
55529,KEWAUNEE SCIENTIFIC CORP /DE/,10-K,2019-04-30,276086.txt,13494,/blue/acg7849/share/BS/item1/276086.txt,-0.055844821,33
1571123,Science Applications International Corp,10-K,2019-02-01,271745.txt,65303,/blue/acg7849/share/BS/item1/271745.txt,0.0479728295,17
1394056,"ONE STOP SYSTEMS, INC.",10-K,2019-12-31,280928.txt,69822,/blue/acg7849/share/BS/item1/280928.txt,-0.022625572,45
1490349,Medley Capital Corp,10-K,2019-09-30,270363.txt,822930,/blue/acg7849/share/BS/item1/270363.txt,-0.198604882,0
1445109,Clean Coal Technologies Inc.,10-K,2019-12-31,281266.txt,47819,/blue/acg7849/share/BS/item1/281266.txt,-14.09626216,26
1346302,XERIS PHARMACEUTICALS INC,10-K,2019-12-31,280607.txt,321987,/blue/acg7849/share/BS/item1/280607.txt,-1.152247516,41
858339,CAESARS ENTERTAINMENT Corp,10-K,2019-12-31,285265.txt,75504,/blue/acg7849/share/BS/item1/285265.txt,-0.047149339,19
1066764,"Spine Injury Solutions, Inc",10-K,2019-12-31,279557.txt,17778,/blue/acg7849/share/BS/item1/279557.txt,-1.390517241,1
836157,LINDSAY CORP,10-K,2019-08-31,277578.txt,39345,/blue/acg7849/share/BS/item1/277578.txt,0.0043412737,37
1522602,"CohBar, Inc.",10-K,2019-12-31,281728.txt,111337,/blue/acg7849/share/BS/item1/281728.txt,-0.964011233,48
91419,J M SMUCKER Co,10-K,2019-04-30,278556.txt,130016,/blue/acg7849/share/BS/item1/278556.txt,0.0459329185,35
1547459,"Natural Grocers by Vitamin Cottage, Inc.",10-K,2019-09-30,271300.txt,67407,/blue/acg7849/share/BS/item1/271300.txt,0.0287850719,35
1178697,SONIM TECHNOLOGIES INC,10-K,2019-12-31,280119.txt,47828,/blue/acg7849/share/BS/item1/280119.txt,-0.465821598,39
1025835,ENTERPRISE FINANCIAL SERVICES CORP,10-K,2019-12-31,279293.txt,117626,/blue/acg7849/share/BS/item1/279293.txt,0.0126454381,12
1640384,"LM FUNDING AMERICA, INC.",10-K,2019-12-31,282777.txt,26774,/blue/acg7849/share/BS/item1/282777.txt,-0.393273132,6
885245,BUCKLE INC,10-K,2019-02-02,278108.txt,162890,/blue/acg7849/share/BS/item1/278108.txt,0.1203251564,30
1096752,EDGEWELL PERSONAL CARE Co,10-K,2019-09-30,266457.txt,49626,/blue/acg7849/share/BS/item1/266457.txt,-0.108801777,43
