,CIK,coName,formtype,date,fName,length
8253,0001297996,"Digital Realty Trust, Inc.",10-K,20181231,270445.txt,"0
"
8254,0001299709,"Axos Financial, Inc.",10-K,20200630,280398.txt,"583
"
8255,0000719135,Apyx Medical Corp,10-K,20181231,276475.txt,"36232
"
8256,0001157408,K12 INC,10-K,20180630,266999.txt,"119379
"
8257,0001135657,"Eco-Stim Energy Solutions, Inc.",10-K,20181231,266878.txt,"0
"
8258,0001133416,GALECTIN THERAPEUTICS INC,10-K,20191231,279934.txt,"125193
"
8259,0001405041,Momentive Performance Materials Inc.,10-K,20171231,269203.txt,"109141
"
8260,0001103795,"QS Energy, Inc.",10-K,20181231,266554.txt,"93507
"
8261,0001108320,SMTC CORP,10-K,20191229,279808.txt,"104387
"
8262,0000928465,AMCON DISTRIBUTING CO,10-K,20190930,278801.txt,"16864
"
8263,0001555074,Altisource Asset Management Corp,10-K,20181231,271436.txt,"72587
"
8264,0001516912,"Origin Bancorp, Inc.",10-K,20181231,270814.txt,"158214
"
8265,0000320340,INTELLIGENT SYSTEMS CORP,10-K,20181231,275712.txt,"0
"
8266,0001379895,DYNEGY INC.,10-K,20171231,268788.txt,"427876
"
8267,0000004969,AMERICAN EXPRESS CREDIT CORP,10-K,20171231,276016.txt,"9349
"
8268,0000780571,"ITRON, INC.",10-K,20191231,284932.txt,"0
"
8269,0001078207,"NAUTILUS, INC.",10-K,20181231,266183.txt,"74877
"
8270,0001390777,Bank of New York Mellon Corp,10-K,20191231,280907.txt,"29538
"
8271,0001594012,"Investors Bancorp, Inc.",10-K,20171231,272285.txt,"860
"
8272,0000799233,HEARTLAND EXPRESS INC,10-K,20171231,277187.txt,"81259
"
8273,0001539816,AEP Texas Central Transition Funding III LLC,10-K,20191231,281865.txt,"613
"
8274,0001536226,UBS-Citigroup Commercial Mortgage Trust 2011-C1,10-K,20181231,271163.txt,"166
"
8275,0000069633,"NAPCO SECURITY TECHNOLOGIES, INC",10-K,20200630,284581.txt,"0
"
8276,0001164863,"ENPRO INDUSTRIES, INC",10-K,20191231,280044.txt,"0
"
8277,0000928465,AMCON DISTRIBUTING CO,10-K,20200930,285743.txt,"15508
"
8278,0001509892,Garrison Capital Inc.,10-K,20191231,281642.txt,"97886
"
8279,0001438533,"Retrophin, Inc.",10-K,20181231,269740.txt,"172239
"
8280,0000924515,GUIDED THERAPEUTICS INC,10-K,20191231,285715.txt,"37678
"
8281,0001754784,Ford Credit Auto Owner Trust 2018-B,10-K,20181231,275282.txt,"115
"
8282,0001589803,WFRBS Commercial Mortgage Trust 2013-C18,10-K,20191231,282298.txt,"378
"
8283,0000914025,PLANTRONICS INC /CA/,10-K,20190330,278548.txt,"109548
"
8284,0000093205,"LIVING 3D HOLDINGS, INC.",10-K,20171231,278841.txt,"18868
"
8285,0001530981,Probility Media Corp,10-K,20171031,271075.txt,"53248
"
8286,0001265107,MONITRONICS INTERNATIONAL INC,10-K,20191231,280248.txt,"114634
"
8287,0001109189,"BASIC ENERGY SERVICES, INC.",10-K,20191231,279817.txt,"0
"
8288,0001705710,Santander Drive Auto Receivables Trust 2017-2,10-K,20191231,280839.txt,"0
"
8289,0000103145,VEECO INSTRUMENTS INC,10-K,20171231,265507.txt,"33134
"
8290,0000029644,DONALDSON CO INC,10-K,20180731,275547.txt,"43741
"
8291,0001235010,MOMENTA PHARMACEUTICALS INC,10-K,20181231,267415.txt,"139662
"
8292,0001304421,"Consolidated Communications Holdings, Inc.",10-K,20191231,280418.txt,"79173
"
8293,0001473078,Chesapeake Lodging Trust,10-K,20181231,270137.txt,"41166
"
8294,0001383084,INVESCO DB BASE METALS FUND,10-K,20181231,268595.txt,"30568
"
8295,0000715957,DOMINION ENERGY INC /VA/,10-K,20171231,272447.txt,"243626
"
8296,0000713676,"PNC FINANCIAL SERVICES GROUP, INC.",10-K,20191231,284649.txt,"0
"
8297,0001693819,CarMax Auto Owner Trust 2017-1,10-K,20200229,283271.txt,"461
"
8298,0001751707,United Express Inc.,10-K,20200630,283789.txt,"0
"
8299,0001499785,Tengjun Biotechnology Corp.,10-K,20191231,281576.txt,"26107
"
8300,0000836147,MIDDLEFIELD BANC CORP,10-K,20191231,285188.txt,"419892
"
8301,0001714154,COMM 2017-COR2 Mortgage Trust,10-K,20181231,274862.txt,"378
"
8302,0001077688,HOOKER FURNITURE CORP,10-K,20190203,266171.txt,"21046
"
8303,0001492422,"Apellis Pharmaceuticals, Inc.",10-K,20181231,270389.txt,"206282
"
8304,0001655971,"PostAds, Inc.",10-K,20171231,273665.txt,"113817
"
8305,0001355096,"Qurate Retail, Inc.",10-K,20191231,280654.txt,"72700
"
8306,0001383055,Invesco DB Gold Fund,10-K,20191231,280828.txt,"0
"
8307,0000903651,INNODATA INC,10-K,20171231,278416.txt,"61914
"
8308,0001699709,Soldino Group Corp,10-K,20180430,274566.txt,"16224
"
8309,0001365388,"Gulf & Orient Steamship Company, Ltd.",10-K,20171231,268565.txt,"28345
"
8310,0001290200,Wells Fargo Dealer Floorplan Master Note Trust,10-K,20171231,267772.txt,"0
"
8311,0001076682,"POLARITYTE, INC.",10-K,20191231,279616.txt,"0
"
8312,0000798941,FIRST CITIZENS BANCSHARES INC /DE/,10-K,20171231,277178.txt,"60670
"
8313,0001166691,COMCAST CORP,10-K,20171231,267112.txt,"0
"
8314,0001713832,HyreCar Inc.,10-K,20191231,283466.txt,"70386
"
8315,0001723866,"Select Interior Concepts, Inc.",10-K,20191231,283565.txt,"13972
"
8316,0001300514,LAS VEGAS SANDS CORP,10-K,20191231,280401.txt,"0
"
8317,0001580490,I-ON Digital Corp.,10-K,20181231,271984.txt,"57535
"
8318,0001222333,SPDR GOLD TRUST,10-K,20190930,267362.txt,"101744
"
8319,0001174891,"CalEthos, Inc.",10-K,20181231,267211.txt,"38209
"
8320,0000750004,SCIENTIFIC GAMES CORP,10-K,20191231,284834.txt,"135915
"
8321,0000740971,OLD POINT FINANCIAL CORP,10-K,20191231,284799.txt,"45140
"
8322,0000004127,"SKYWORKS SOLUTIONS, INC.",10-K,20201002,284427.txt,"53084
"
8323,0001004434,"AFFILIATED MANAGERS GROUP, INC.",10-K,20171231,265113.txt,"42745
"
8324,0001228454,BCB BANCORP INC,10-K,20171231,267396.txt,"216253
"
8325,0000824410,SANDY SPRING BANCORP INC,10-K,20191231,285136.txt,"94376
"
8326,0001666244,"RODIN GLOBAL PROPERTY TRUST, INC.",10-K,20191231,283003.txt,"11300
"
8327,0001766101,World Omni Automobile Lease Securitization Trust 2019-A,10-K,20191231,283917.txt,"573
"
8328,0001757898,STERIS plc,10-K,20190331,275298.txt,"0
"
8329,0000835324,"Stock Yards Bancorp, Inc.",10-K,20181231,277571.txt,"13065
"
8330,0000924719,SMITH MIDLAND CORP,10-K,20191231,285717.txt,"0
"
8331,0000008858,AVNET INC,10-K,20180630,278129.txt,"18610
"
8332,0001032033,SLM Corp,10-K,20181231,265512.txt,"117579
"
8333,0001327567,Palo Alto Networks Inc,10-K,20200731,280531.txt,"91111
"
8334,0000006951,APPLIED MATERIALS INC /DE,10-K,20201025,284579.txt,"0
"
8335,0001377789,"AVIAT NETWORKS, INC.",10-K,20180629,268745.txt,"86183
"
8336,0000890319,TAUBMAN CENTERS INC,10-K,20181231,278218.txt,"226000
"
8337,0001550221,J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-CIBX,10-K,20191231,281923.txt,"378
"
8338,0001351285,ROSETTA STONE INC,10-K,20171231,268357.txt,"43350
"
8339,0001474735,GENERAC HOLDINGS INC.,10-K,20171231,270161.txt,"34934
"
8340,0001001115,GEOSPACE TECHNOLOGIES CORP,10-K,20190930,265054.txt,"98954
"
8341,0000895728,ENBRIDGE INC,10-K,20181231,278332.txt,"0
"
8342,0001554054,AMPERICO CORP,10-K,20190531,271425.txt,"11061
"
8343,0001710155,"National Vision Holdings, Inc.",10-K,20181229,274773.txt,"114283
"
8344,0000064472,GENCOR INDUSTRIES INC,10-K,20180930,276182.txt,"0
"
8345,0000836157,LINDSAY CORP,10-K,20200831,285189.txt,"1839
"
8346,0000072207,NOBLE ENERGY INC,10-K,20171231,276523.txt,"521006
"
8347,0001581934,"American Capital Senior Floating, Ltd.",10-K,20171231,272023.txt,"148796
"
8348,0001326160,Duke Energy CORP,10-K,20171231,277271.txt,"302227
"
8349,0001349437,TOWERSTREAM CORP,10-K,20181231,268336.txt,"45963
"
8350,0001375195,CORETEC GROUP INC.,10-K,20171231,268705.txt,"162009
"
8351,0001439288,Rexnord Corp,10-K,20180331,269752.txt,"0
"
8352,0001728085,BANK 2018-BNK10,10-K,20191231,283603.txt,"378
"
8353,0001668224,"HarborOne Bancorp, Inc.",10-K,20181231,273876.txt,"97457
"
8354,0001560905,TORtec Group Corp,10-K,20200331,282012.txt,"0
"
8355,0001300699,"Athenex, Inc.",10-K,20171231,267853.txt,"282655
"
8356,0000878726,TUESDAY MORNING CORP/DE,10-K,20200630,285371.txt,"24578
"
8357,0001023364,"AutoWeb, Inc.",10-K,20171231,265418.txt,"39031
"
8358,0001379785,"Barings BDC, Inc.",10-K,20191231,280814.txt,"208956
"
8359,0000075288,OXFORD INDUSTRIES INC,10-K,20190202,276826.txt,"267351
"
8360,0001139552,WFN CREDIT CO LLC,10-K,20181231,266920.txt,"0
"
8361,0001422143,"Kura Oncology, Inc.",10-K,20191231,281126.txt,"212762
"
8362,0001412100,"Maiden Holdings, Ltd.",10-K,20191231,281051.txt,"0
"
8363,0001339605,"H&E Equipment Services, Inc.",10-K,20181231,268252.txt,"32638
"
8364,0001353499,Max Sound Corp,10-K,20181231,268387.txt,"54865
"
8365,0001261379,Frontier Funds,10-K,20181231,268978.txt,"595
"
8366,0001430723,"ServisFirst Bancshares, Inc.",10-K,20171231,269607.txt,"99732
"
8367,0001681941,iFresh Inc,10-K,20200331,283152.txt,"189357
"
8368,0001658520,"OS Support, Inc.",10-K,20200630,282945.txt,"5895
"
8369,0001723291,Wells Fargo Commercial Mortgage Trust 2017-C42,10-K,20181231,275022.txt,"378
"
8370,0000012927,BOEING CO,10-K,20181231,267785.txt,"32947
"
8371,0001547355,Horrison Resources Inc.,10-K,20171231,271298.txt,"0
"
8372,0001642380,OncoCyte Corp,10-K,20181231,273341.txt,"1543
"
8373,0001473287,SMSA CRANE ACQUISITION CORP.,10-K,20171231,270138.txt,"2169
"
8374,0001136294,GLOBAL POWER EQUIPMENT GROUP INC.,10-K,20171231,266883.txt,"35464
"
8375,0001518587,Aleris Corp,10-K,20171231,270847.txt,"119409
"
8376,0001415952,Willow Creek Enterprises Inc.,10-K,20120831,269397.txt,"27379
"
8377,0001493212,Phoenix Life Sciences International Limited.,10-K,20170228,270412.txt,"395
"
8378,0000004904,AMERICAN ELECTRIC POWER CO INC,10-K,20181231,276249.txt,"801661
"
8379,0001530950,"Post Holdings, Inc.",10-K,20200930,281794.txt,"109297
"
8380,0000058361,"LEE ENTERPRISES, INC",10-K,20180930,276115.txt,"257305
"
8381,0000067887,MOOG INC.,10-K,20201003,284571.txt,"66465
"
8382,0000858470,CABOT OIL & GAS CORP,10-K,20191231,285266.txt,"0
"
8383,0001627606,DAVIDsTEA Inc.,10-K,20190202,273018.txt,"25365
"
8384,0000944148,"CBIZ, Inc.",10-K,20181231,278954.txt,"25115
"
8385,0001604950,scPharmaceuticals Inc.,10-K,20191231,282447.txt,"107495
"
8386,0000874761,AES CORP,10-K,20191231,285345.txt,"0
"
8387,0001701732,Altair Engineering Inc.,10-K,20171231,274594.txt,"69446
"
8388,0001613489,"Lockbox Link, Inc.",10-K,20171231,272677.txt,"29039
"
8389,0001110805,NuStar Energy L.P.,10-K,20181231,266641.txt,"0
"
8390,0001737953,"Replimune Group, Inc.",10-K,20200331,283678.txt,"153480
"
8391,0001328581,BOISE CASCADE Co,10-K,20191231,280538.txt,"255397
"
8392,0001001250,ESTEE LAUDER COMPANIES INC,10-K,20180630,265061.txt,"35835
"
8393,0001666926,John Deere Owner Trust 2016,10-K,20171029,273848.txt,"525
"
8394,0001510874,SLM Student Loan Trust 2011-3,10-K,20191231,281651.txt,"583
"
8395,0001270073,"INTERCEPT PHARMACEUTICALS, INC.",10-K,20181231,267555.txt,"148891
"
8396,0001528985,"Inland Real Estate Income Trust, Inc.",10-K,20181231,271043.txt,"18056
"
8397,0001719959,CD 2017-CD6 Mortgage Trust,10-K,20181231,274969.txt,"378
"
8398,0000061398,TELLURIAN INC. /DE/,10-K,20191231,284528.txt,"115922
"
8399,0001310114,"SERVICESOURCE INTERNATIONAL, INC.",10-K,20181231,267951.txt,"796
"
8400,0001527469,Athene Holding Ltd,10-K,20181231,270990.txt,"525083
"
8401,0000022872,"Advanzeon Solutions, Inc.",10-K,20181231,275442.txt,"39406
"
8402,0001050797,COLUMBIA SPORTSWEAR CO,10-K,20171231,265822.txt,"106208
"
8403,0001160951,"DUCK CREEK TECHNOLOGIES, INC.",10-K,20200831,280022.txt,"58343
"
8404,0000740664,R F INDUSTRIES LTD,10-K,20181031,276719.txt,"0
"
8405,0001766004,Capital One Prime Auto Receivables Trust 2019-1,10-K,20191231,283914.txt,"457
"
8406,0001081316,BERKSHIRE HATHAWAY ENERGY CO,10-K,20191231,279751.txt,"1801853
"
8407,0001142790,"TAURIGA SCIENCES, INC.",10-K,20200331,279980.txt,"0
"
8408,0001452936,"Pacific Oak Strategic Opportunity REIT, Inc.",10-K,20191231,281306.txt,"91107
"
8409,0001629716,Citigroup Commercial Mortgage Trust 2015-GC27,10-K,20181231,273057.txt,"226
"
8410,0000315852,RANGE RESOURCES CORP,10-K,20171231,275643.txt,"113250
"
8411,0001653542,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C25,10-K,20191231,282899.txt,"0
"
8412,0000003499,ALEXANDERS INC,10-K,20181231,275753.txt,"19186
"
8413,0000049938,IMPERIAL OIL LTD,10-K,20171231,276026.txt,"163371
"
8414,0000320335,TORCHMARK CORP,10-K,20181231,275710.txt,"154640
"
8415,0001459200,"Alarm.com Holdings, Inc.",10-K,20181231,269970.txt,"692704
"
8416,0001422892,"Sino-Global Shipping America, Ltd.",10-K,20190630,269504.txt,"0
"
8417,0001438533,"Retrophin, Inc.",10-K,20191231,281232.txt,"155229
"
8418,0000100122,TUCSON ELECTRIC POWER CO,10-K,20171231,265057.txt,"305458
"
8419,0000046080,HASBRO INC,10-K,20171231,275968.txt,"67920
"
8420,0001690577,Morgan Stanley Bank of America Merrill Lynch Trust 2016-C32,10-K,20191231,283228.txt,"378
"
8421,0001280452,MONOLITHIC POWER SYSTEMS INC,10-K,20181231,267633.txt,"25810
"
8422,0000886163,LIGAND PHARMACEUTICALS INC,10-K,20171231,278149.txt,"0
"
8423,0001297989,"ExlService Holdings, Inc.",10-K,20181231,267831.txt,"0
"
8424,0001077561,"China Elite Information Co., Ltd.",10-K,20191130,279621.txt,"8546
"
8425,0000896429,USA TECHNOLOGIES INC,10-K,20190630,278341.txt,"106633
"
8426,0001473654,"LevelBlox, Inc.",10-K,20181231,270148.txt,"12605
"
8427,0001377121,"Protagonist Therapeutics, Inc",10-K,20181231,268736.txt,"111117
"
8428,0001010612,SYKES ENTERPRISES INC,10-K,20191231,279187.txt,"1056053
"
8429,0001630472,"TPG RE Finance Trust, Inc.",10-K,20181231,273074.txt,"34035
"
8430,0001236997,COUNTERPATH CORP,10-K,20200430,280207.txt,"33499
"
8431,0001662784,Wells Fargo Commercial Mortgage Trust 2016-NXS5,10-K,20181231,273779.txt,"378
"
8432,0000764195,VBI Vaccines Inc/BC,10-K,20191231,284877.txt,"0
"
8433,0001534248,Anchiano Therapeutics Ltd.,10-K,20191231,281820.txt,"217165
"
8434,0001089819,Cleco Corporate Holdings LLC,10-K,20181231,266350.txt,"251324
"
8435,0001392972,"PROS Holdings, Inc.",10-K,20191231,280917.txt,"59925
"
8436,0000008177,ATLANTIC AMERICAN CORP,10-K,20191231,285102.txt,"37363
"
8437,0001616262,"Rocky Mountain Chocolate Factory, Inc.",10-K,20190228,272750.txt,"52613
"
8438,0001666176,Toyota Auto Receivables 2016-A Owner Trust,10-K,20171231,273838.txt,"344
"
8439,0001442836,"Mersana Therapeutics, Inc.",10-K,20191231,281253.txt,"110637
"
8440,0001713952,Mosaic Acquisition Corp.,10-K,20171231,274859.txt,"110237
"
8441,0001014473,VERISIGN INC/CA,10-K,20191231,279214.txt,"1263
"
8442,0000883241,SYNOPSYS INC,10-K,20181031,278065.txt,"1244
"
8443,0001785510,Drive Auto Receivables Trust 2019-4,10-K,20191231,280856.txt,"0
"
8444,0001495231,"IZEA Worldwide, Inc.",10-K,20191231,281541.txt,"79978
"
8445,0000054187,MAYS J W INC,10-K,20200731,284488.txt,"2828
"
8446,0001615063,"Inspired Entertainment, Inc.",10-K,20191231,282533.txt,"0
"
8447,0000914025,PLANTRONICS INC /CA/,10-K,20180331,278547.txt,"92827
"
8448,0000355379,MIDWEST HOLDING INC.,10-K,20181231,275821.txt,"47990
"
8449,0000024545,MOLSON COORS BEVERAGE CO,10-K,20191231,284209.txt,"330778
"
8450,0001729756,Fintech Acquisition Corp. III,10-K,20181231,275087.txt,"127207
"
8451,0001761940,Diamond S Shipping Inc.,10-K,20191231,283879.txt,"173974
"
8452,0000315374,HURCO COMPANIES INC,10-K,20171031,275633.txt,"116125
"
8453,0001721353,Ally Auto Receivables Trust 2017-5,10-K,20181231,274994.txt,"1001
"
8454,0001666138,Atkore International Group Inc.,10-K,20190930,273835.txt,"171685
"
8455,0001653542,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C25,10-K,20171231,273607.txt,"323
"
8456,0000842183,RAMCO GERSHENSON PROPERTIES TRUST,10-K,20171231,277615.txt,"48271
"
8457,0001320695,"TreeHouse Foods, Inc.",10-K,20171231,268053.txt,"19046
"
8458,0001483096,WILLIAMS PARTNERS L.P.,10-K,20171231,270274.txt,"422499
"
8459,0001751692,"1895 Bancorp of Wisconsin, Inc.",10-K,20191231,283787.txt,"127474
"
8460,0001560905,TORtec Group Corp,10-K,20190331,271550.txt,"0
"
8461,0001068875,"BLUCORA, INC.",10-K,20191231,279568.txt,"782
"
8462,0001192448,GLAUKOS Corp,10-K,20171231,267296.txt,"103894
"
8463,0000036506,MACKINAC FINANCIAL CORP /MI/,10-K,20181231,275866.txt,"95946
"
8464,0001542447,"RREEF Property Trust, Inc.",10-K,20181231,271242.txt,"219819
"
8465,0000043196,GRAY TELEVISION INC,10-K,20191231,284434.txt,"625808
"
8466,0000798359,INVESTORS REAL ESTATE TRUST,10-KT,20181231,277171.txt,"41237
"
8467,0001540684,"Brazil Minerals, Inc.",10-K,20191231,281872.txt,"21128
"
8468,0001172178,LIBERTY STAR URANIUM & METALS CORP.,10-K,20180131,267176.txt,"0
"
8469,0001627475,Upwork Inc.,10-K,20191231,282659.txt,"73273
"
8470,0001502659,LED Lighting Co,10-K,20171231,270604.txt,"11556
"
8471,0001514705,"SunCoke Energy, Inc.",10-K,20171231,270781.txt,"169103
"
8472,0001304409,ATHENA SILVER CORP,10-K,20181231,267893.txt,"99864
"
8473,0001662810,CarMax Auto Owner Trust 2016-1,10-K,20180228,273780.txt,"461
"
8474,0001681297,"JiMari International, Inc.",10-K,20171231,274158.txt,"0
"
8475,0001097149,ALIGN TECHNOLOGY INC,10-K,20171231,266464.txt,"131168
"
8476,0000890394,"MoSys, Inc.",10-K,20181231,278220.txt,"41137
"
8477,0001517681,"Propanc Biopharma, Inc.",10-K,20190630,270833.txt,"0
"
8478,0001302573,OncoMed Pharmaceuticals Inc,10-K,20171231,267878.txt,"117888
"
8479,0000863894,VERU INC.,10-K,20200930,285296.txt,"127184
"
8480,0001410187,PACIFIC BLUE ENERGY CORP.,10-K,20161231,269295.txt,"6412
"
8481,0001349437,TOWERSTREAM CORP,10-K,20171231,268335.txt,"51447
"
8482,0001499684,"Ariel Clean Energy, Inc.",10-K,20171231,270533.txt,"27956
"
8483,0000799165,DAWSON GEOPHYSICAL CO,10-K,20171231,277182.txt,"18292
"
8484,0001269980,CABCO TRUST FOR J.C. PENNEY DEBENTURES,10-K,20171231,267552.txt,"479
"
8485,0001595974,"RUBICON PROJECT, INC.",10-K,20191231,282366.txt,"87812
"
8486,0001462047,PRIME GLOBAL CAPITAL GROUP Inc,10-K,20171031,269998.txt,"135075
"
8487,0000731288,PACCAR FINANCIAL CORP,10-K,20191231,284766.txt,"0
"
8488,0001348911,"KalVista Pharmaceuticals, Inc.",10-K,20180430,268329.txt,"81780
"
8489,0001664106,"LogicBio Therapeutics, Inc.",10-K,20181231,273803.txt,"251284
"
8490,0001501989,"CytomX Therapeutics, Inc.",10-K,20181231,270588.txt,"146397
"
8491,0001702744,Simply Good Foods Co,10-K,20200829,283348.txt,"93242
"
8492,0001555074,Altisource Asset Management Corp,10-K,20191231,281962.txt,"461
"
8493,0001599407,1847 Holdings LLC,10-K,20181231,272377.txt,"164122
"
8494,0001013237,FACTSET RESEARCH SYSTEMS INC,10-K,20180831,265251.txt,"0
"
8495,0001287865,MEDICAL PROPERTIES TRUST INC,10-K,20181231,267726.txt,"53130
"
8496,0001611277,"Helix TCS, Inc.",10-K,20181231,272649.txt,"0
"
8497,0001673358,"Yum China Holdings, Inc.",10-K,20191231,283062.txt,"134385
"
8498,0001085913,FARMERS & MERCHANTS BANCORP,10-K,20191231,279677.txt,"78235
"
8499,0001453687,SELECTA BIOSCIENCES INC,10-K,20181231,269923.txt,"248056
"
8500,0001705002,Ally Auto Receivables Trust 2017-3,10-K,20181231,274671.txt,"1001
"
8501,0001327811,"Workday, Inc.",10-K,20200131,280534.txt,"1615
"
8502,0001140215,"REED'S, INC.",10-K,20181231,266928.txt,"0
"
8503,0001536577,Medley LLC,10-K,20181231,271165.txt,"89419
"
8504,0001585219,"Steadfast Apartment REIT, Inc.",10-K,20171231,272091.txt,"248836
"
8505,0001691507,"Community First Bancshares, Inc.",10-K,20191231,283241.txt,"136343
"
8506,0001474432,"Pure Storage, Inc.",10-K,20180131,270155.txt,"46033
"
8507,0001534154,Ipsidy Inc.,10-K,20171231,271122.txt,"0
"
8508,0001091907,WORLD WRESTLING ENTERTAINMENTINC,10-K,20191231,279712.txt,"3069
"
8509,0001501729,FS Energy & Power Fund,10-K,20181231,270579.txt,"83068
"
8510,0001603793,"Norris Industries, Inc.",10-K,20200229,282429.txt,"0
"
8511,0001734850,CarMax Auto Owner Trust 2018-2,10-K,20200229,283649.txt,"461
"
8512,0001275229,"General Moly, Inc",10-K,20181231,267598.txt,"116198
"
8513,0001361658,"Wyndham Destinations, Inc.",10-K,20191231,280693.txt,"946
"
8514,0001695924,Wells Fargo Commercial Mortgage Trust 2017-RC1,10-K,20191231,283286.txt,"378
"
8515,0001123494,HARVARD BIOSCIENCE INC,10-K,20171231,266741.txt,"53916
"
8516,0001558546,COMM 2012-CCRE4 Mortgage Trust,10-K,20191231,281991.txt,"378
"
8517,0000889331,LITTELFUSE INC /DE,10-K,20191228,285469.txt,"83464
"
8518,0001762303,"Avita Therapeutics, Inc.",10-K,20200630,283884.txt,"142319
"
8519,0001345126,Compass Diversified Holdings,10-K,20181231,268303.txt,"782
"
8520,0001039684,ONEOK INC /NEW/,10-K,20181231,265621.txt,"229264
"
8521,0000890564,ASGN Inc,10-K,20181231,278228.txt,"50707
"
8522,0000788816,OGLETHORPE POWER CORP,10-K,20171231,277060.txt,"157327
"
8523,0001515673,Ultragenyx Pharmaceutical Inc.,10-K,20181231,270798.txt,"114465
"
8524,0001518461,"AmpliTech Group, Inc.",10-K,20191231,281704.txt,"15861
"
8525,0000790526,"RadNet, Inc.",10-K,20181231,277085.txt,"269029
"
8526,0001114483,Integer Holdings Corp,10-K,20181228,266671.txt,"1822
"
8527,0000857949,"China Green Agriculture, Inc.",10-K,20200630,285264.txt,"175241
"
8528,0000923139,FLUSHING FINANCIAL CORP,10-K,20181231,278722.txt,"177373
"
8529,0000878828,WIRELESS TELECOM GROUP INC,10-K,20181231,277986.txt,"44795
"
8530,0001661136,CSAIL 2016-C5 Commercial Mortgage Trust,10-K,20171231,273750.txt,"378
"
8531,0000803578,INFORMATION ANALYSIS INC,10-K,20181231,277216.txt,"22884
"
8532,0001660839,Phoenix Apps Inc.,10-K,20181231,273747.txt,"19891
"
8533,0000847942,STRATEGIC ACQUISITIONS INC /NV/,10-K,20191231,285227.txt,"0
"
8534,0001647353,Ally Auto Receivables Trust 2015-1,10-K,20181231,273446.txt,"1001
"
8535,0001090396,TABLE TRAC INC,10-K,20171231,266363.txt,"12589
"
8536,0001544190,"Shepherd's Finance, LLC",10-K,20181231,271264.txt,"0
"
